provision_id                           rank  score  determinacy
sfs-2022-700:K4P9                      3163  9.0    unmarked   
sfs-2026-226:P12                       3164  9.0    unmarked   
sfs-1976-580:P54                       3165  9.0    unmarked   
sfs-2014-968:K8P6                      3166  9.0    unmarked   
sfs-2026-956:P12                       3167  9.0    unmarked   
sfs-1976-580:overgang:2019-503         3168  9.0    unmarked   
sfs-2016-964:K5P2                      3169  9.0    unmarked   
sfs-2018-558:P20                       3170  9.0    unmarked   
sfs-2016-1024:K6P11                    3171  9.0    unmarked   
sfs-2019-742:K15P21                    3172  9.0    unmarked   
sfs-2022-157:P3                        3173  9.0    unmarked   
sfs-2023-38:K1P5a                      3174  9.0    unmarked   
sfs-2025-1267:P1                       3175  9.0    unmarked   
sfs-2026-310:P21                       3176  9.0    unmarked   
sfs-2026-226:P1                        3177  9.0    unmarked   
sfs-2026-956:P12:occurrence:2          3178  9.0    unmarked   
sfs-2018-1219:K9P23                    3179  9.0    unmarked   
sfs-2018-672:K6P44                     3180  9.0    unmarked   
sfs-2017-1000:K3P1                     3181  9.0    unmarked   
sfs-2026-956:P10                       3182  9.0    unmarked   
sfs-2016-253:K6P20                     3183  9.0    unmarked   
sfs-2016-253:K6P11                     3184  9.0    unmarked   
sfs-2026-772:K3P6                      3185  9.0    unmarked   
sfs-2026-485:P7                        3186  9.0    unmarked   
sfs-2015-650:K3P1                      3187  9.0    unmarked   
sfs-2025-400:K28P4                     3188  9.0    unmarked   
sfs-2017-900:P34                       3189  9.0    unmarked   
sfs-2022-260:K4P6                      3190  9.0    unmarked   
sfs-2017-725:K7P5                      3191  9.0    unmarked   
sfs-2022-1681:K6P2                     3192  9.0    unmarked   
sfs-2015-485:K3P1                      3193  9.0    unmarked   
sfs-2015-96:K3P1                       3194  9.0    unmarked   
sfs-2024-710:K3P30                     3195  9.0    unmarked   
sfs-2018-1694:K2P9                     3196  9.0    unmarked   
sfs-2018-1695:K2P8                     3197  9.0    unmarked   
sfs-2018-1696:K2P9                     3198  9.0    unmarked   
sfs-2018-1697:K2P7                     3199  9.0    unmarked   
sfs-2025-1267:P10                      3200  9.0    unmarked   
sfs-2016-1147:K16P15                   3201  9.0    unmarked   
sfs-2017-230:K8P2                      3202  9.0    unmarked   
sfs-2019-1182:K2P19                    3203  9.0    unmarked   
sfs-2018-672:K21P11                    3204  9.0    unmarked   
sfs-2016-1091:K5P8                     3205  9.0    unmarked   
sfs-2023-200:K21P9                     3206  9.0    unmarked   
sfs-2026-956:P5                        3207  9.0    unmarked   
sfs-2026-956:P11                       3208  9.0    unmarked   
sfs-2018-1277:P3                       3209  9.0    unmarked   
sfs-2015-1016:K24P5                    3210  9.0    unmarked   
sfs-2018-1138:K21P12                   3211  9.0    unmarked   
sfs-2018-1192:K2P1                     3212  9.0    unmarked   
sfs-2019-370:P30                       3213  9.0    unmarked   
sfs-2022-818:K1P7                      3214  9.0    unmarked   
sfs-2026-956:P5:occurrence:2           3215  9.0    unmarked   
sfs-2020-1173:P38                      3216  9.0    unmarked   
sfs-2026-956:P11:occurrence:2          3217  9.0    unmarked   
sfs-2025-400:K30P5                     3218  9.0    unmarked   
sfs-2026-408:K20P22                    3219  9.0    unmarked   
sfs-2019-508:P12                       3220  9.0    unmarked   
sfs-2026-1600:K13P6                    3221  9.0    unmarked   
sfs-2022-365:K8P11                     3222  9.0    unmarked   
sfs-2016-253:K5P3                      3223  9.0    unmarked   
sfs-2018-1693:K2P12                    3224  9.0    unmarked   
sfs-2022-366:K5P8                      3225  9.0    unmarked   
sfs-2018-1854:P10                      3226  9.0    unmarked   
sfs-2023-200:K11P11                    3227  9.0    unmarked   
sfs-2016-253:K5P12                     3228  9.0    unmarked   
sfs-2022-1681:K6P1                     3229  9.0    unmarked   
sfs-2018-673:P9                        3230  9.0    unmarked   
sfs-2018-1177:K3P15                    3231  9.0    unmarked   
sfs-2014-812:P4                        3232  9.0    unmarked   
sfs-2023-200:K7P35                     3233  9.0    unmarked   
sfs-2020-1173:P17                      3234  9.0    unmarked   
sfs-2022-260:K4P13                     3235  9.0    unmarked   
sfs-2022-70:P7                         3236  9.0    unmarked   
sfs-2016-1147:K10P5                    3237  9.0    unmarked   
sfs-2015-1016:K23P6                    3238  9.0    unmarked   
sfs-2026-125:P15                       3239  9.0    unmarked   
sfs-2026-126:P14                       3240  9.0    unmarked   
sfs-2026-127:P14                       3241  9.0    unmarked   
sfs-2026-128:P15                       3242  9.0    unmarked   
sfs-2026-130:P11                       3243  9.0    unmarked   
sfs-2026-484:K4P3                      3244  9.0    unmarked   
sfs-2018-1138:overgang:2026-90         3245  9.0    unmarked   
sfs-2026-484:K2P5                      3246  9.0    unmarked   
sfs-2014-968:K2aP6                     3247  9.0    unmarked   
sfs-2019-369:K2P11                     3248  9.0    unmarked   
sfs-2015-642:K2P4                      3249  9.0    unmarked   
sfs-2021-401:K3P8                      3250  9.0    unmarked   
sfs-2017-631:K3P3                      3251  9.0    unmarked   
sfs-2022-157:P2                        3252  9.0    unmarked   
sfs-2023-200:K7P18                     3253  9.0    unmarked   
sfs-2018-1177:K2P20                    3254  9.0    unmarked   
sfs-2018-1180:K1P6                     3255  9.0    unmarked   
sfs-2018-1192:K7P2                     3256  9.0    unmarked   
sfs-2018-672:K15P1                     3257  9.0    unmarked   
sfs-2018-673:P24                       3258  9.0    unmarked   
sfs-2019-668:P8                        3259  9.0    unmarked   
sfs-2021-54:P4                         3260  9.0    unmarked   
sfs-2018-1235:P3                       3261  9.0    unmarked   
sfs-2025-400:K33P4                     3262  9.0    unmarked   
sfs-2018-1694:K4P1                     3263  9.0    unmarked   
sfs-2019-429:P19                       3264  9.0    unmarked   
sfs-2017-725:K4P7                      3265  9.0    unmarked   
sfs-2021-1171:K2P23                    3266  9.0    unmarked   
sfs-2025-1053:K6P1                     3267  9.0    unmarked   
sfs-2016-1145:K15P9                    3268  9.0    unmarked   
sfs-2022-483:P9                        3269  9.0    unmarked   
sfs-2021-626:P17                       3270  9.0    unmarked   
sfs-2026-380:P6                        3271  9.0    unmarked   
sfs-2023-200:K15P9                     3272  9.0    unmarked   
sfs-2022-1107:P8                       3273  9.0    unmarked   
sfs-2024-710:K6P14                     3274  9.0    unmarked   
sfs-2015-417:K2P4                      3275  9.0    unmarked   
sfs-2018-1138:K14P9                    3276  9.0    unmarked   
sfs-2022-1697:K4P2                     3277  9.0    unmarked   
sfs-2022-964:K4P1                      3278  9.0    unmarked   
sfs-2014-836:P38                       3279  9.0    unmarked   
sfs-2022-368:K1P3                      3280  9.0    unmarked   
sfs-2016-253:K7P6                      3281  9.0    unmarked   
sfs-2026-310:P10                       3282  9.0    unmarked   
sfs-2015-1016:K8P9                     3283  9.0    unmarked   
sfs-2015-860:P6                        3284  9.0    unmarked   
sfs-2017-631:K3P2                      3285  9.0    unmarked   
sfs-2016-1091:K4P8                     3286  9.0    unmarked   
sfs-2018-1251:P11                      3287  9.0    unmarked   
sfs-2026-440:K7P4                      3288  9.0    unmarked   
sfs-2016-392:P14a                      3289  9.0    unmarked   
sfs-2016-732:P46g                      3290  9.0    unmarked   
sfs-2016-96:P30a                       3291  9.0    unmarked   
sfs-2018-1200:P22                      3292  9.0    unmarked   
sfs-2018-1219:K9P9                     3293  9.0    unmarked   
sfs-2018-1192:K10P4                    3294  9.0    unmarked   
sfs-2017-725:K13P6                     3295  9.0    unmarked   
sfs-2022-156:K11P5                     3296  9.0    unmarked   
sfs-2016-768:P24                       3297  9.0    unmarked   
sfs-2015-898:P9                        3298  9.0    unmarked   
sfs-2023-200:K7P31                     3299  9.0    unmarked   
sfs-2022-700:K5P23                     3300  9.0    unmarked   
sfs-2023-200:K15P5                     3301  9.0    unmarked   
sfs-1982-673:P17                       3302  9.0    unmarked   
sfs-2026-1575:K2P19                    3303  9.0    unmarked   
sfs-2025-400:K28P13                    3304  9.0    unmarked   
sfs-2015-1016:K12P11                   3305  9.0    unmarked   
sfs-2022-629:P10                       3306  9.0    unmarked   
sfs-2025-400:K22P21                    3307  9.0    unmarked   
sfs-2016-1109:K3P7                     3308  9.0    unmarked   
sfs-2016-774:P2                        3309  9.0    unmarked   
sfs-2022-155:K11P7                     3310  9.0    unmarked   
sfs-2022-365:K8P7                      3311  9.0    unmarked   
sfs-2024-79:K3P1                       3312  9.0    unmarked   
sfs-2018-1698:P9                       3313  9.0    unmarked   
sfs-2025-606:P9                        3314  9.0    unmarked   
sfs-2015-485:K2P8                      3315  9.0    unmarked   
sfs-2016-752:P16                       3316  9.0    unmarked   
sfs-2022-482:K7P41                     3317  9.0    unmarked   
sfs-2018-181:P2                        3318  9.0    unmarked   
sfs-2021-300:P3                        3319  9.0    unmarked   
sfs-2020-374:P3                        3320  9.0    unmarked   
sfs-2018-1699:K3P6                     3321  9.0    unmarked   
sfs-2026-1281:K16P6                    3322  9.0    unmarked   
sfs-2022-156:K2P7                      3323  9.0    unmarked   
sfs-2023-200:K6P6                      3324  9.0    unmarked   
sfs-2023-200:K21P7                     3325  9.0    unmarked   
sfs-2015-728:P16                       3326  9.0    unmarked   
sfs-2019-742:K7P6                      3327  9.0    unmarked   
sfs-2020-1173:P23                      3328  9.0    unmarked   
sfs-2015-1016:K12P10                   3329  9.0    unmarked   
sfs-2026-1113:P16                      3330  9.0    unmarked   
sfs-2014-968:K1P14                     3331  9.0    unmarked   
sfs-2018-672:K13P5                     3332  9.0    unmarked   
sfs-2022-1697:K2P9                     3333  9.0    unmarked   
sfs-2023-38:K1P6                       3334  9.0    unmarked   
sfs-2018-1200:P25                      3335  9.0    unmarked   
sfs-2018-1192:K8P10                    3336  9.0    unmarked   
sfs-2020-151:P16                       3337  9.0    unmarked   
sfs-2026-1379:P5                       3338  9.0    unmarked   
sfs-2022-260:K1P6                      3339  9.0    unmarked   
sfs-2015-51:P8                         3340  9.0    unmarked   
sfs-2021-553:P7                        3341  9.0    unmarked   
sfs-2023-875:K3P10                     3342  9.0    unmarked   
sfs-2016-1122:P2                       3343  9.0    unmarked   
sfs-2016-977:K11P14                    3344  9.0    unmarked   
sfs-2016-253:K7P2                      3345  9.0    unmarked   
sfs-2026-999:K1P11                     3346  9.0    unmarked   
sfs-2016-188:K3P3                      3347  9.0    unmarked   
sfs-2026-1200:P2                       3348  9.0    unmarked   
sfs-2019-742:K10P40                    3349  9.0    unmarked   
sfs-2022-725:P30                       3350  9.0    unmarked   
sfs-2023-38:K4P5                       3351  9.0    unmarked   
sfs-2022-260:K4P7                      3352  9.0    unmarked   
sfs-2026-408:K15P5                     3353  9.0    unmarked   
sfs-2018-1138:overgang:2025-767        3354  9.0    unmarked   
sfs-2014-966:K8P6                      3355  9.0    unmarked   
sfs-2021-516:K1P3                      3356  9.0    unmarked   
sfs-2014-1470:overgang:2014-1470       3357  9.0    unmarked   
sfs-2024-114:K5P6                      3358  9.0    unmarked   
sfs-2015-1016:K28P3                    3359  9.0    unmarked   
sfs-2019-1182:K9P3                     3360  9.0    unmarked   
sfs-2015-1016:K27P25                   3361  9.0    unmarked   
sfs-2016-188:K5P2                      3362  9.0    unmarked   
sfs-2016-188:K5P4                      3363  9.0    unmarked   
sfs-2016-768:P7                        3364  9.0    unmarked   
sfs-2018-1219:K8P8                     3365  9.0    unmarked   
sfs-2019-370:P14                       3366  9.0    unmarked   
sfs-2015-1016:K12P9                    3367  9.0    unmarked   
sfs-2018-1698:P6                       3368  9.0    unmarked   
sfs-2016-977:K12P3                     3369  9.0    unmarked   
sfs-2026-1281:K17P1                    3370  9.0    unmarked   
sfs-2016-188:K5P6                      3371  9.0    unmarked   
sfs-2021-516:K3P13                     3372  9.0    unmarked   
sfs-2016-188:K5P8                      3373  9.0    unmarked   
sfs-2022-155:K2P18                     3374  9.0    unmarked   
sfs-2022-156:K2P16                     3375  9.0    unmarked   
sfs-2026-1011:K8P7                     3376  9.0    unmarked   
sfs-2022-613:P4                        3377  9.0    unmarked   
sfs-2023-200:K17P29                    3378  9.0    unmarked   
sfs-2026-999:K1P9                      3379  9.0    unmarked   
sfs-2017-807:P1                        3380  9.0    unmarked   
sfs-2022-368:K3P10                     3381  9.0    unmarked   
sfs-2023-875:K6P9                      3382  9.0    unmarked   
sfs-2018-1217:K4P9                     3383  9.0    unmarked   
sfs-2023-875:K8P11a                    3384  9.0    unmarked   
sfs-2024-945:K4P18                     3385  9.0    unmarked   
sfs-2021-642:P11                       3386  9.0    unmarked   
sfs-2024-1146:K2P11                    3387  9.0    unmarked   
sfs-2016-1013:P43                      3388  9.0    unmarked   
sfs-2016-392:P2a                       3389  9.0    unmarked   
sfs-2018-597:K3P14                     3390  9.0    unmarked   
sfs-2021-34:P6                         3391  9.0    unmarked   
sfs-2024-945:K7P7                      3392  9.0    unmarked   
sfs-2023-499:P6                        3393  9.0    unmarked   
sfs-2026-999:K1P11:occurrence:2        3394  9.0    unmarked   
sfs-2025-400:K15P8                     3395  9.0    unmarked   
sfs-2022-156:K2P12                     3396  9.0    unmarked   
sfs-2022-1568:K5P11                    3397  9.0    unmarked   
sfs-2025-520:K4P6                      3398  9.0    unmarked   
sfs-2018-673:P5                        3399  9.0    unmarked   
sfs-2019-742:K10P4                     3400  9.0    unmarked   
sfs-2018-558:P10                       3401  9.0    unmarked   
sfs-2017-725:K13P2                     3402  9.0    unmarked   
sfs-2016-96:P5                         3403  9.0    unmarked   
sfs-2022-155:K2P14                     3404  9.0    unmarked   
sfs-2024-172:P43                       3405  9.0    unmarked   
sfs-2016-1091:K8P1                     3406  9.0    unmarked   
sfs-2018-1219:K9P27                    3407  9.0    unmarked   
sfs-2024-945:K4P26                     3408  9.0    unmarked   
sfs-2023-560:P11                       3409  9.0    unmarked   
sfs-2015-315:K18P7                     3410  9.0    unmarked   
sfs-2015-315:K18P3                     3411  9.0    unmarked   
sfs-2018-672:K1P13                     3412  9.0    unmarked   
sfs-2022-1257:P30                      3413  9.0    unmarked   
sfs-2018-396:K10P1                     3414  9.0    unmarked   
sfs-2016-1147:K3P6                     3415  9.0    unmarked   
sfs-2016-1146:K2P17                    3416  9.0    unmarked   
sfs-2018-1653:K3P23                    3417  9.0    unmarked   
sfs-2024-691:P6                        3418  9.0    unmarked   
sfs-2023-875:K4P21                     3419  9.0    unmarked   
sfs-2024-404:P7                        3420  9.0    unmarked   
sfs-2016-1145:K2P10                    3421  9.0    unmarked   
sfs-2016-1146:K2P26                    3422  9.0    unmarked   
sfs-2016-1147:K2P19                    3423  9.0    unmarked   
sfs-2019-168:P3                        3424  9.0    unmarked   
sfs-2016-1145:K3P17                    3425  9.0    unmarked   
sfs-2016-1146:K3P17                    3426  9.0    unmarked   
sfs-2018-1177:K6P1                     3427  9.0    unmarked   
sfs-2016-1146:K3P7                     3428  9.0    unmarked   
sfs-2016-1145:K3P8                     3429  9.0    unmarked   
sfs-1976-580:P62                       3430  9.0    unmarked   
sfs-2017-30:K8P2a                      3431  9.0    unmarked   
sfs-2023-875:K8P4a                     3432  9.0    unmarked   
sfs-2015-1016:K21P26                   3433  9.0    unmarked   
sfs-2023-875:K3P32                     3434  9.0    unmarked   
sfs-2026-999:K1P9:occurrence:2         3435  9.0    unmarked   
sfs-2014-836:P35                       3436  9.0    unmarked   
sfs-2018-597:K3P8                      3437  9.0    unmarked   
sfs-2016-1146:K2P19                    3438  9.0    unmarked   
sfs-2023-200:K22P11                    3439  9.0    unmarked   
sfs-2016-1145:K2P12                    3440  9.0    unmarked   
sfs-2015-96:K2P3                       3441  9.0    unmarked   
sfs-2023-200:K17P26                    3442  9.0    unmarked   
sfs-2024-114:K7P1                      3443  9.0    unmarked   
sfs-2018-483:P1                        3444  9.0    unmarked   
sfs-2019-601:K7P3                      3445  9.0    unmarked   
sfs-2025-1053:K6P5                     3446  9.0    unmarked   
sfs-2022-260:K3P4                      3447  9.0    unmarked   
sfs-2023-200:K8P23                     3448  9.0    unmarked   
sfs-2022-156:K1P15                     3449  9.0    unmarked   
sfs-2023-200:K22P10                    3450  9.0    unmarked   
sfs-2022-260:K9P14                     3451  9.0    unmarked   
sfs-2021-1256:P4                       3452  9.0    unmarked   
sfs-2026-440:K4P6                      3453  9.0    unmarked   
sfs-2025-400:K29P9                     3454  9.0    unmarked   
sfs-2018-672:K16P33a                   3455  9.0    unmarked   
sfs-2026-440:K4P5                      3456  9.0    unmarked   
sfs-2023-875:K3P14                     3457  9.0    unmarked   
sfs-2017-1000:K3P9                     3458  9.0    unmarked   
sfs-2015-1016:K3P1                     3459  9.0    unmarked   
sfs-2019-369:K3P4                      3460  9.0    unmarked   
sfs-2019-742:K10P61                    3461  9.0    unmarked   
sfs-2018-1693:K5P2                     3462  9.0    unmarked   
sfs-2022-725:P19                       3463  9.0    unmarked   
sfs-2021-1171:K2P2                     3464  9.0    unmarked   
sfs-2023-200:K7P14                     3465  9.0    unmarked   
sfs-2025-986:K3P1                      3466  9.0    unmarked   
sfs-2026-300:P12                       3467  9.0    unmarked   
sfs-2026-1358:K2P12                    3468  9.0    unmarked   
sfs-2026-1281:K14P6                    3469  9.0    unmarked   
sfs-2022-366:K1P6                      3470  9.0    unmarked   
sfs-2016-1146:K3P6                     3471  9.0    unmarked   
sfs-2016-1145:K3P7                     3472  9.0    unmarked   
sfs-2021-626:P6                        3473  9.0    unmarked   
sfs-2016-1024:K6P7a                    3474  9.0    unmarked   
sfs-2021-1172:K2P8                     3475  9.0    unmarked   
sfs-2022-913:K3P3                      3476  9.0    unmarked   
sfs-2016-253:K1P13                     3477  9.0    unmarked   
sfs-2021-1171:K2P2:occurrence:2        3478  9.0    unmarked   
sfs-2023-200:K6P31                     3479  9.0    unmarked   
sfs-2021-1172:K2P8:occurrence:2        3480  9.0    unmarked   
sfs-2025-400:K15P9                     3481  9.0    unmarked   
sfs-2022-367:K1P5a                     3482  9.0    unmarked   
sfs-2018-1937:P12                      3483  9.0    unmarked   
sfs-2014-341:P3                        3484  9.0    unmarked   
sfs-2024-782:K6P3                      3485  9.0    unmarked   
sfs-2017-725:K10P6                     3486  9.0    unmarked   
sfs-2014-421:P1                        3487  9.0    unmarked   
sfs-2016-1147:K3P19                    3488  9.0    unmarked   
sfs-2015-1016:K23P7                    3489  9.0    unmarked   
sfs-2018-672:K17P42                    3490  9.0    unmarked   
sfs-2025-570:P3                        3491  9.0    unmarked   
sfs-2026-1637:K3P1                     3492  9.0    unmarked   
sfs-2018-1138:K18P15                   3493  9.0    unmarked   
sfs-2016-1147:K2P12                    3494  9.0    unmarked   
sfs-2026-1281:K4P21                    3495  9.0    unmarked   
sfs-2025-1377:K2P12                    3496  9.0    unmarked   
sfs-2019-742:K10P20                    3497  9.0    unmarked   
sfs-2023-875:K3P27f                    3498  9.0    unmarked   
sfs-2022-913:K3P4                      3499  9.0    unmarked   
sfs-2022-1568:K5P8                     3500  9.0    unmarked   
sfs-2022-482:K9P26:occurrence:2        3501  9.0    unmarked   
sfs-2014-968:K1aP26                    3502  9.0    unmarked   
sfs-2022-482:K9P26                     3503  9.0    unmarked   
sfs-2022-856:P24                       3504  9.0    unmarked   
sfs-2018-1218:P12a:occurrence:2        3505  9.0    unmarked   
sfs-2017-630:K3P6                      3506  9.0    unmarked   
sfs-2026-806:P17                       3507  9.0    unmarked   
sfs-2017-725:K5P58                     3508  9.0    unmarked   
sfs-2016-1067:P7a                      3509  9.0    unmarked   
sfs-2022-913:K3P1                      3510  9.0    unmarked   
sfs-2022-66:P4                         3511  9.0    unmarked   
sfs-2022-1568:K13P1                    3512  9.0    unmarked   
sfs-2017-496:K2P12                     3513  9.0    unmarked   
sfs-2016-1146:K20P15                   3514  9.0    unmarked   
sfs-2015-338:P2                        3515  9.0    unmarked   
sfs-2023-714:K2P2                      3516  9.0    unmarked   
sfs-2017-447:K2P8                      3517  9.0    unmarked   
sfs-2016-752:P21                       3518  9.0    unmarked   
sfs-1976-580:P41b                      3519  9.0    unmarked   
sfs-2024-945:K10P13                    3520  9.0    specific   
sfs-2015-1016:K6P3                     3521  9.0    vague      
sfs-2016-319:P6                        3522  9.0    unmarked   
sfs-2022-482:K7P1                      3523  9.0    unmarked   
sfs-2022-700:K5P20                     3524  9.0    vague      
sfs-2016-1147:K3P9                     3525  9.0    unmarked   
sfs-2023-875:K4P25                     3526  9.0    unmarked   
sfs-2019-742:K10P45                    3527  9.0    specific   
sfs-2016-977:K5P8                      3528  9.0    vague      
sfs-2022-964:K2P23                     3529  9.0    unmarked   
sfs-2024-945:K6P9                      3530  9.0    unmarked   
sfs-2023-875:K4P12a                    3531  9.0    specific   
sfs-2019-1182:K6P2                     3532  9.0    unmarked   
sfs-2016-964:K5P6                      3533  9.0    unmarked   
sfs-2019-370:P20                       3534  9.0    vague      
sfs-2018-1251:overgang:2018-1251       3535  9.0    unmarked   
sfs-2025-1377:K9P1                     3536  9.0    unmarked   
sfs-2023-200:K14P34                    3537  9.0    unmarked   
sfs-2022-856:P40                       3538  9.0    unmarked   
sfs-2026-1011:K4P5                     3539  9.0    unmarked   
sfs-2023-200:K14P4                     3540  9.0    unmarked   
sfs-1982-80:P41                        3541  9.0    specific   
sfs-2026-1011:K8P15                    3542  9.0    vague      
sfs-2025-1378:P12                      3543  9.0    unmarked   
sfs-2014-968:K1P3a                     3544  9.0    unmarked   
sfs-1982-673:P26                       3545  9.0    unmarked   
sfs-2016-188:K5P1                      3546  9.0    unmarked   
sfs-2016-188:K5P3                      3547  9.0    unmarked   
sfs-2015-315:K10P1                     3548  9.0    unmarked   
sfs-2026-1011:K7P3                     3549  9.0    vague      
sfs-2023-875:K2P18                     3550  9.0    vague      
sfs-2018-1177:K4P5                     3551  9.0    unmarked   
sfs-2024-710:K8P31                     3552  9.0    vague      
sfs-2014-968:K7P3                      3553  9.0    unmarked   
sfs-2022-1681:K6P8                     3554  9.0    unmarked   
sfs-2020-62:P17                        3555  9.0    vague      
sfs-2018-1219:K7P2                     3556  9.0    vague      
sfs-2026-1281:K14P12                   3557  9.0    unmarked   
sfs-2023-875:K3P37                     3558  9.0    unmarked   
sfs-2018-1177:K4P3                     3559  9.0    unmarked   
sfs-2015-1016:K8P3                     3560  9.0    unmarked   
sfs-2019-742:K6P5                      3561  9.0    unmarked   
sfs-2026-1601:K4P4                     3562  9.0    unmarked   
sfs-2018-1219:K6P15                    3563  9.0    vague      
sfs-2018-1937:P9                       3564  9.0    unmarked   
sfs-2019-742:K15P13                    3565  9.0    specific   
sfs-2025-520:K5P13                     3566  9.0    unmarked   
sfs-2016-752:overgang:2016-752         3567  9.0    unmarked   
sfs-2022-913:K4P2                      3568  9.0    unmarked   
sfs-2015-911:K8P6                      3569  9.0    unmarked   
sfs-2015-1016:K21P30                   3570  9.0    unmarked   
sfs-2016-188:K5P5                      3571  9.0    unmarked   
sfs-2016-188:K5P7                      3572  9.0    unmarked   
sfs-2019-742:K10P59                    3573  9.0    unmarked   
sfs-2026-1281:K12P14                   3574  9.0    unmarked   
sfs-2026-310:P4                        3575  9.0    vague      
sfs-2019-742:overgang:2019-742         3576  9.0    unmarked   
sfs-2022-482:K9P27                     3577  9.0    unmarked   
sfs-2014-968:K2aP1                     3578  9.0    unmarked   
sfs-2018-1693:K5P4:occurrence:2        3579  9.0    specific   
sfs-2024-710:K5P5                      3580  9.0    unmarked   
sfs-2015-315:K12P2                     3581  9.0    unmarked   
sfs-2015-1016:K5P2                     3582  9.0    unmarked   
sfs-2026-578:P4                        3583  9.0    unmarked   
sfs-2015-62:K3P6                       3584  9.0    unmarked   
sfs-2026-129:P6                        3585  9.0    unmarked   
sfs-2026-1011:K8P10                    3586  9.0    unmarked   
sfs-2015-911:K7P6                      3587  9.0    unmarked   
sfs-2015-911:K5P5                      3588  9.0    unmarked   
sfs-2015-911:K3P5                      3589  9.0    unmarked   
sfs-2015-1016:K29P1                    3590  9.0    unmarked   
sfs-2015-1016:K29P1:occurrence:2       3591  9.0    unmarked   
sfs-2016-1146:K10P9                    3592  9.0    vague      
sfs-2016-1145:K10P8                    3593  9.0    vague      
sfs-2017-230:K5P1                      3594  9.0    unmarked   
sfs-2015-911:K2P9                      3595  9.0    specific   
sfs-2022-1682:P13                      3596  9.0    specific   
sfs-2015-1016:K4P12                    3597  9.0    unmarked   
sfs-2025-520:K5P2                      3598  9.0    unmarked   
sfs-2022-368:overgang:2022-368         3599  9.0    unmarked   
sfs-2016-1146:overgang:2023-816        3600  9.0    unmarked   
sfs-2016-1145:overgang:2023-815        3601  9.0    unmarked   
sfs-2022-482:K1P7                      3602  9.0    unmarked   
sfs-2018-558:P19                       3603  8.0    unmarked   
sfs-2016-1091:K5P9                     3604  8.0    unmarked   
sfs-2016-768:P20                       3605  8.0    unmarked   
sfs-2024-782:K4P13                     3606  8.0    unmarked   
sfs-2016-1013:P22                      3607  8.0    unmarked   
sfs-2014-580:P5                        3608  8.0    unmarked   
sfs-2017-725:K9P17                     3609  8.0    unmarked   
sfs-2024-710:K3P24                     3610  8.0    unmarked   
sfs-2022-260:K7P3                      3611  8.0    unmarked   
sfs-2015-1016:K19P8                    3612  8.0    unmarked   
sfs-2022-333:P8                        3613  8.0    unmarked   
sfs-2023-200:K7P52                     3614  8.0    unmarked   
sfs-2019-370:P15                       3615  8.0    unmarked   
sfs-2022-482:K11P10                    3616  8.0    unmarked   
sfs-2026-1011:K8P21                    3617  8.0    unmarked   
sfs-2026-1011:K8P9                     3618  8.0    unmarked   
sfs-2018-1200:P28                      3619  8.0    unmarked   
sfs-2019-369:K3P3                      3620  8.0    unmarked   
sfs-2018-1219:K5P4                     3621  8.0    unmarked   
sfs-2020-202:P3                        3622  8.0    unmarked   
sfs-2020-203:P3                        3623  8.0    unmarked   
sfs-2025-400:K12P4c                    3624  8.0    unmarked   
sfs-2014-580:P3                        3625  8.0    unmarked   
sfs-2018-696:P3                        3626  8.0    unmarked   
sfs-2019-1182:K3P1                     3627  8.0    unmarked   
sfs-2022-1568:K8P18                    3628  8.0    unmarked   
sfs-2018-1696:K1P1a                    3629  8.0    unmarked   
sfs-2018-1235:P8                       3630  8.0    unmarked   
sfs-2020-421:K2P6                      3631  8.0    unmarked   
sfs-2016-1146:K3P24                    3632  8.0    unmarked   
sfs-2026-956:P3                        3633  8.0    unmarked   
sfs-2015-728:P5                        3634  8.0    unmarked   
sfs-2015-433:K3P1                      3635  8.0    unmarked   
sfs-2017-447:K3P1                      3636  8.0    unmarked   
sfs-2017-452:K3P1                      3637  8.0    unmarked   
sfs-2018-1694:K3P1                     3638  8.0    unmarked   
sfs-2018-1695:K3P1                     3639  8.0    unmarked   
sfs-2018-1696:K3P1                     3640  8.0    unmarked   
sfs-2018-1697:K3P1                     3641  8.0    unmarked   
sfs-2015-728:P11                       3642  8.0    unmarked   
sfs-2016-27:P18a                       3643  8.0    unmarked   
sfs-2018-1695:K1P2                     3644  8.0    unmarked   
sfs-2022-155:overgang:2024-493         3645  8.0    unmarked   
sfs-2019-369:K3P1                      3646  8.0    unmarked   
sfs-2018-1200:P26                      3647  8.0    unmarked   
sfs-2018-1699:K3P1                     3648  8.0    unmarked   
sfs-2018-1693:K3P1                     3649  8.0    unmarked   
sfs-2018-1277:P7                       3650  8.0    unmarked   
sfs-2022-155:K3P14                     3651  8.0    unmarked   
sfs-2022-156:K3P15                     3652  8.0    unmarked   
sfs-2022-459:P2                        3653  8.0    unmarked   
sfs-2018-1138:K18P18                   3654  8.0    unmarked   
sfs-2016-319:P10                       3655  8.0    unmarked   
sfs-2024-945:K10P8                     3656  8.0    unmarked   
sfs-2023-875:K7P46                     3657  8.0    unmarked   
sfs-2026-585:P8                        3658  8.0    unmarked   
sfs-2014-969:P3                        3659  8.0    unmarked   
sfs-2021-626:P21                       3660  8.0    unmarked   
sfs-2024-710:K6P28                     3661  8.0    unmarked   
sfs-2026-1637:K4P6                     3662  8.0    unmarked   
